"Outcome","Gene","Study","Coef","SE","N","Pval","Cancer_type","Treatment","FDR"
"R vs NR","CellCycle_Reg","ICB_Riaz__Melanoma__PD-(L)1",-0.847,1.91,16,0.657589716499187,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Chemokine_Messina","ICB_Riaz__Melanoma__PD-(L)1",-0.349,1.066,16,0.743448753835117,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","CIN25_Carter","ICB_Riaz__Melanoma__PD-(L)1",-2.858,1.63,16,0.0795201980277812,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","CIN70_Carter","ICB_Riaz__Melanoma__PD-(L)1",-3.907,2.071,16,0.0591976938357626,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Co-Inhibition-APC_Rooney","ICB_Riaz__Melanoma__PD-(L)1",0.367,1.069,16,0.731105423092614,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Co-Inhibition-Tcell_Rooney","ICB_Riaz__Melanoma__PD-(L)1",-0.731,1.122,16,0.515172911555473,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Co-Stimulation-APC_Rooney","ICB_Riaz__Melanoma__PD-(L)1",-0.632,1.521,16,0.677649579313267,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Co-Stimulation-Tcell_Rooney","ICB_Riaz__Melanoma__PD-(L)1",-0.782,1.19,16,0.511082657409976,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","COX-IS_Bonavita","ICB_Riaz__Melanoma__PD-(L)1",10.323,8.033,16,0.198783341620363,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","CRMA_Shukla","ICB_Riaz__Melanoma__PD-(L)1",-2.523,1.562,16,0.106233885689045,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","CYT_Davoli","ICB_Riaz__Melanoma__PD-(L)1",-1.035,1.093,16,0.343669341109681,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","CYT_Rooney","ICB_Riaz__Melanoma__PD-(L)1",-1.008,1.019,16,0.32261420254135,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Cytotoxic-cells_Bindea","ICB_Riaz__Melanoma__PD-(L)1",-0.339,1.215,16,0.780352303812914,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Cytotoxic-cells_Danaher","ICB_Riaz__Melanoma__PD-(L)1",-0.551,1.044,16,0.597565442166402,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","DC_Bindea","ICB_Riaz__Melanoma__PD-(L)1",1.028,1.429,16,0.47176669487721,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","DC_Danaher","ICB_Riaz__Melanoma__PD-(L)1",0.632,1.187,16,0.594208118945976,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","DDR","ICB_Riaz__Melanoma__PD-(L)1",-2.347,2.599,16,0.366499812380742,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","DNA_replication","ICB_Riaz__Melanoma__PD-(L)1",-2.636,1.888,16,0.162592377756865,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","EMT_Thompson","ICB_Riaz__Melanoma__PD-(L)1",-0.776,1.388,16,0.576405765321053,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","EMT1","ICB_Riaz__Melanoma__PD-(L)1",6.078,3.626,16,0.0937303950419203,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","EMT2","ICB_Riaz__Melanoma__PD-(L)1",-0.1,1.12,16,0.928703808026175,"Melanoma","PD-(L)1",0.989075783403744
"R vs NR","EMT3","ICB_Riaz__Melanoma__PD-(L)1",-3.43,2.333,16,0.1415134449416,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","EMTstroma_Wang","ICB_Riaz__Melanoma__PD-(L)1",-0.612,1.289,16,0.634744783181822,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Eosinophils_Bindea","ICB_Riaz__Melanoma__PD-(L)1",-1.047,2.279,16,0.646120452863656,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","FGFR3_related","ICB_Riaz__Melanoma__PD-(L)1",4.736,2.681,16,0.0772873442467797,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","GPAGs","ICB_Riaz__Melanoma__PD-(L)1",-0.774,1.783,16,0.664439480709116,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Histones","ICB_Riaz__Melanoma__PD-(L)1",-0.615,1.224,16,0.615613590779051,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Homologous_recombination","ICB_Riaz__Melanoma__PD-(L)1",-2.245,1.905,16,0.238514691902892,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","ICB-resistance_Peng","ICB_Riaz__Melanoma__PD-(L)1",-0.208,1.422,16,0.883511081608865,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","iDC_Bindea","ICB_Riaz__Melanoma__PD-(L)1",0.704,1.907,16,0.711867207874349,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","IFN_Ayers","ICB_Riaz__Melanoma__PD-(L)1",-0.229,0.626,16,0.714067217432424,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","ImmuneCells_Xiong","ICB_Riaz__Melanoma__PD-(L)1",-0.65,3.109,16,0.834249664129973,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","ImmuneScore_Roh","ICB_Riaz__Melanoma__PD-(L)1",-0.287,1.163,16,0.805352067364687,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","ImmunoScore_Hao","ICB_Riaz__Melanoma__PD-(L)1",-1.059,1.434,16,0.460054922792889,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","IMPRES_Auslander","ICB_Riaz__Melanoma__PD-(L)1",0.2,3.132,16,0.949046596707182,"Melanoma","PD-(L)1",0.992075301016871
"R vs NR","IMS_Cui","ICB_Riaz__Melanoma__PD-(L)1",0.958,1.435,16,0.504416504597748,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Inflammatory_Thompson","ICB_Riaz__Melanoma__PD-(L)1",-0.35,1.033,16,0.73469189681142,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","IPRES_Hugo","ICB_Riaz__Melanoma__PD-(L)1",-0.426,2.719,16,0.875437452159696,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","IPS_Charoentong","ICB_Riaz__Melanoma__PD-(L)1",0.219,0.527,16,0.677447367679518,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","IPSOV_Shen","ICB_Riaz__Melanoma__PD-(L)1",-3.678,3.41,16,0.280660309185343,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","IRG_Ayers","ICB_Riaz__Melanoma__PD-(L)1",-0.379,0.657,16,0.563683673401218,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","IRG_Yang","ICB_Riaz__Melanoma__PD-(L)1",0.367,2.795,16,0.895632771159567,"Melanoma","PD-(L)1",0.97509880657085
"R vs NR","KDM5A_Wang","ICB_Riaz__Melanoma__PD-(L)1",-4.056,2.416,16,0.0932419546700989,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","M1_Hwang","ICB_Riaz__Melanoma__PD-(L)1",-0.466,1.89,16,0.805212961188186,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Macrophage_Danaher","ICB_Riaz__Melanoma__PD-(L)1",-0.304,1.138,16,0.789495659313756,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Macrophages_Bindea","ICB_Riaz__Melanoma__PD-(L)1",-0.294,1.587,16,0.853230984186509,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Macrophages_Rooney","ICB_Riaz__Melanoma__PD-(L)1",0.792,1.571,16,0.614054845521419,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Mast-cells_Bindea","ICB_Riaz__Melanoma__PD-(L)1",0.605,1.562,16,0.6986870602988,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Mast-cells_Danaher","ICB_Riaz__Melanoma__PD-(L)1",1.449,1.358,16,0.285773349983825,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","MDSC_Peng","ICB_Riaz__Melanoma__PD-(L)1",-4.833,2.948,16,0.101118177068258,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","MHC-I_Liu","ICB_Riaz__Melanoma__PD-(L)1",0.326,1.775,16,0.854183655967447,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","MHC-I_Rooney","ICB_Riaz__Melanoma__PD-(L)1",0.44,0.936,16,0.638244382482657,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","MHC-II_Liu","ICB_Riaz__Melanoma__PD-(L)1",-0.378,1.82,16,0.835347910409724,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","MPS_Guijarro","ICB_Riaz__Melanoma__PD-(L)1",0.83,3.855,16,0.829477759791557,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Myeloid-DC_Helmink","ICB_Riaz__Melanoma__PD-(L)1",-0.029,1.025,16,0.977450435592494,"Melanoma","PD-(L)1",0.992075301016871
"R vs NR","Neutrophils_Bindea","ICB_Riaz__Melanoma__PD-(L)1",-0.53,1.382,16,0.701317208528265,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Neutrophils_Rooney","ICB_Riaz__Melanoma__PD-(L)1",-1.253,1.418,16,0.376904915700078,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","NK-cells_Danaher","ICB_Riaz__Melanoma__PD-(L)1",-0.956,1.151,16,0.406107203830518,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","NK-cells_Rooney","ICB_Riaz__Melanoma__PD-(L)1",-1.264,1.102,16,0.251634796808206,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","NonResponse_Chen","ICB_Riaz__Melanoma__PD-(L)1",-3.9,2.001,16,0.0512944750908489,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Nucleotide-excision-repair","ICB_Riaz__Melanoma__PD-(L)1",0.034,2.259,16,0.98800453850952,"Melanoma","PD-(L)1",0.992075301016871
"R vs NR","PassON_Du","ICB_Riaz__Melanoma__PD-(L)1",1.392,2.9,16,0.631251505840487,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","PDL1_Nishino","ICB_Riaz__Melanoma__PD-(L)1",-0.083,1.017,16,0.935126195218085,"Melanoma","PD-(L)1",0.989075783403744
"R vs NR","peri-Tcell_Hwang","ICB_Riaz__Melanoma__PD-(L)1",-0.714,1.898,16,0.706729641087088,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","PPAGs","ICB_Riaz__Melanoma__PD-(L)1",-2.242,2.222,16,0.313083988110112,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","proliferation_Pabla","ICB_Riaz__Melanoma__PD-(L)1",-1.447,0.966,16,0.134077225626848,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","PTEN-MITF_Cabrita","ICB_Riaz__Melanoma__PD-(L)1",0.054,1.359,16,0.968534942576321,"Melanoma","PD-(L)1",0.992075301016871
"R vs NR","Response_Chen","ICB_Riaz__Melanoma__PD-(L)1",-0.565,1.292,16,0.662145553235697,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","STAT1_Care","ICB_Riaz__Melanoma__PD-(L)1",-0.183,1.095,16,0.86751676992163,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","SW480-cells_Bindea","ICB_Riaz__Melanoma__PD-(L)1",1.825,2.205,16,0.407923910170385,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","T-helper-cells_Bindea","ICB_Riaz__Melanoma__PD-(L)1",-2.57,2.194,16,0.241325426459037,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","TAM_Peng","ICB_Riaz__Melanoma__PD-(L)1",1.425,2.303,16,0.535901106398865,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Tcell-accumulation_Peng","ICB_Riaz__Melanoma__PD-(L)1",-0.458,1.703,16,0.788088714567935,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Tcell-exclusion_Arnon","ICB_Riaz__Melanoma__PD-(L)1",-1.054,1.656,16,0.524610692445224,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Tcell-exhaustion_Peng","ICB_Riaz__Melanoma__PD-(L)1",1.057,2.267,16,0.641111010768588,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Tcell-inflamed_Ayers","ICB_Riaz__Melanoma__PD-(L)1",-0.397,1.015,16,0.695846446429588,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Tcell-regulatory_Peng","ICB_Riaz__Melanoma__PD-(L)1",0.02,1.983,16,0.992075301016871,"Melanoma","PD-(L)1",0.992075301016871
"R vs NR","Tcells_Bindea","ICB_Riaz__Melanoma__PD-(L)1",-0.996,1.124,16,0.375608152499613,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Tcells_Danaher","ICB_Riaz__Melanoma__PD-(L)1",-1.165,1.052,16,0.26817504531699,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Tcm_Bindea","ICB_Riaz__Melanoma__PD-(L)1",-2.573,2.292,16,0.261468802457798,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Teff-IFNG_Fehrenbacher","ICB_Riaz__Melanoma__PD-(L)1",-0.446,1.088,16,0.682103716466138,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","Teff_McDermott","ICB_Riaz__Melanoma__PD-(L)1",-0.309,1.097,16,0.778197264300822,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","TFH_Bindea","ICB_Riaz__Melanoma__PD-(L)1",-3.09,2.473,16,0.211546904318494,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","TGFB_Mariathasan","ICB_Riaz__Melanoma__PD-(L)1",0.504,1.062,16,0.635211686814509,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","TIS_Damotte","ICB_Riaz__Melanoma__PD-(L)1",-0.189,1.037,16,0.855494660119806,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","TLS_Cabrita","ICB_Riaz__Melanoma__PD-(L)1",-0.21,1.126,16,0.851867555889546,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","TMEscoreA_plus","ICB_Riaz__Melanoma__PD-(L)1",-1.799,1.613,16,0.264628467427314,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","TMEscoreB_plus","ICB_Riaz__Melanoma__PD-(L)1",0.687,1.862,16,0.712310747166191,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","TypeI-IFNReponse_Rooney","ICB_Riaz__Melanoma__PD-(L)1",0.346,1.082,16,0.749250546952315,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","TypeII-IFNReponse_Rooney","ICB_Riaz__Melanoma__PD-(L)1",-1.736,1.953,16,0.373958881349539,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","VIGex_Hernando-Calvo","ICB_Riaz__Melanoma__PD-(L)1",-0.498,1.113,16,0.654363980899634,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","WNT_target","ICB_Riaz__Melanoma__PD-(L)1",0.822,1.534,16,0.591911374195105,"Melanoma","PD-(L)1",0.971862189769752
"R vs NR","ADO_Sidders","ICB_Van_Allen__Melanoma__CTLA4",-2.952,1.525,39,0.0528748899936282,"Melanoma","CTLA4",0.740564468463821
"R vs NR","APM_Thompson","ICB_Van_Allen__Melanoma__CTLA4",-2.06,1.065,39,0.0530993960102074,"Melanoma","CTLA4",0.740564468463821
"R vs NR","APM_Wang","ICB_Van_Allen__Melanoma__CTLA4",-1.518,0.953,39,0.111132666145685,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Base_excision_repair","ICB_Van_Allen__Melanoma__CTLA4",-3.611,1.808,39,0.0457566756173803,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Bcell_Budczies","ICB_Van_Allen__Melanoma__CTLA4",-0.618,0.736,39,0.400744326269269,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Bcell_Helmink","ICB_Van_Allen__Melanoma__CTLA4",-2.073,1.908,39,0.277308357572378,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Bcells_Danaher","ICB_Van_Allen__Melanoma__CTLA4",-0.618,0.736,39,0.400744326269269,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Bcells_Rooney","ICB_Van_Allen__Melanoma__CTLA4",-0.55,0.813,39,0.49844622194121,"Melanoma","CTLA4",0.742812082020915
"R vs NR","Blood_Friedlander","ICB_Van_Allen__Melanoma__CTLA4",-0.776,1.519,39,0.609581299112316,"Melanoma","CTLA4",0.800075455084915
"R vs NR","C-ECM_Chakravarthy","ICB_Van_Allen__Melanoma__CTLA4",0.616,1.485,39,0.678430622074741,"Melanoma","CTLA4",0.863065734401467
"R vs NR","CAF_Peng","ICB_Van_Allen__Melanoma__CTLA4",0.337,0.998,39,0.735695427375437,"Melanoma","CTLA4",0.898276457551764
"R vs NR","CCL5-CXCL9_Dangaj","ICB_Van_Allen__Melanoma__CTLA4",-0.628,0.755,39,0.40515558034707,"Melanoma","CTLA4",0.740564468463821
"R vs NR","CD39-CD8Tcell_Chow","ICB_Van_Allen__Melanoma__CTLA4",-0.898,0.774,39,0.245975381423385,"Melanoma","CTLA4",0.740564468463821
"R vs NR","CD8_Rooney","ICB_Van_Allen__Melanoma__CTLA4",-0.587,0.679,39,0.387376662498153,"Melanoma","CTLA4",0.740564468463821
"R vs NR","CD8_Sade-Feldman ","ICB_Van_Allen__Melanoma__CTLA4",-0.767,1.49,39,0.606792784911557,"Melanoma","CTLA4",0.800075455084915
"R vs NR","CD8_Tcells_Bindea","ICB_Van_Allen__Melanoma__CTLA4",-0.123,1.611,39,0.939128286719392,"Melanoma","CTLA4",0.956423055550868
"R vs NR","CD8_Tcells_Danaher","ICB_Van_Allen__Melanoma__CTLA4",-0.395,0.656,39,0.546603893702159,"Melanoma","CTLA4",0.754265403332229
"R vs NR","CellCycle","ICB_Van_Allen__Melanoma__CTLA4",-3.639,1.905,39,0.0560682104914888,"Melanoma","CTLA4",0.740564468463821
"R vs NR","CellCycle_Reg","ICB_Van_Allen__Melanoma__CTLA4",-1.082,1.617,39,0.503388831670136,"Melanoma","CTLA4",0.742812082020915
"R vs NR","Chemokine_Messina","ICB_Van_Allen__Melanoma__CTLA4",-0.995,0.87,39,0.252598966423992,"Melanoma","CTLA4",0.740564468463821
"R vs NR","CIN25_Carter","ICB_Van_Allen__Melanoma__CTLA4",-0.981,0.882,39,0.266050150871318,"Melanoma","CTLA4",0.740564468463821
"R vs NR","CIN70_Carter","ICB_Van_Allen__Melanoma__CTLA4",-1.242,0.969,39,0.200150163512332,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Co-Inhibition-Tcell_Rooney","ICB_Van_Allen__Melanoma__CTLA4",-0.435,0.788,39,0.580852006790195,"Melanoma","CTLA4",0.781916162986801
"R vs NR","Co-Stimulation-APC_Rooney","ICB_Van_Allen__Melanoma__CTLA4",0.04,1.088,39,0.970829909123198,"Melanoma","CTLA4",0.970829909123198
"R vs NR","Co-Stimulation-Tcell_Rooney","ICB_Van_Allen__Melanoma__CTLA4",-0.257,0.794,39,0.745920736846174,"Melanoma","CTLA4",0.898276457551764
"R vs NR","COX-IS_Bonavita","ICB_Van_Allen__Melanoma__CTLA4",-0.263,0.34,39,0.438898628962417,"Melanoma","CTLA4",0.740564468463821
"R vs NR","CRMA_Shukla","ICB_Van_Allen__Melanoma__CTLA4",1.391,0.714,39,0.0515973732573059,"Melanoma","CTLA4",0.740564468463821
"R vs NR","CYT_Davoli","ICB_Van_Allen__Melanoma__CTLA4",-0.718,0.689,39,0.297562532741265,"Melanoma","CTLA4",0.740564468463821
"R vs NR","CYT_Rooney","ICB_Van_Allen__Melanoma__CTLA4",-0.84,0.69,39,0.223412987220979,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Cytotoxic-cells_Bindea","ICB_Van_Allen__Melanoma__CTLA4",-1.01,0.878,39,0.250124798542195,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Cytotoxic-cells_Danaher","ICB_Van_Allen__Melanoma__CTLA4",-0.685,0.73,39,0.348593519335787,"Melanoma","CTLA4",0.740564468463821
"R vs NR","DC_Bindea","ICB_Van_Allen__Melanoma__CTLA4",-0.607,0.871,39,0.485966002038153,"Melanoma","CTLA4",0.742812082020915
"R vs NR","DC_Danaher","ICB_Van_Allen__Melanoma__CTLA4",-0.67,0.693,39,0.333377167697131,"Melanoma","CTLA4",0.740564468463821
"R vs NR","DDR","ICB_Van_Allen__Melanoma__CTLA4",-2.709,1.82,39,0.136579492812143,"Melanoma","CTLA4",0.740564468463821
"R vs NR","DNA_replication","ICB_Van_Allen__Melanoma__CTLA4",-1.417,1.099,39,0.197214155875061,"Melanoma","CTLA4",0.740564468463821
"R vs NR","EMT_Thompson","ICB_Van_Allen__Melanoma__CTLA4",1.163,1.203,39,0.333947286219746,"Melanoma","CTLA4",0.740564468463821
"R vs NR","EMT1","ICB_Van_Allen__Melanoma__CTLA4",1.216,1.791,39,0.497050996754258,"Melanoma","CTLA4",0.742812082020915
"R vs NR","EMT2","ICB_Van_Allen__Melanoma__CTLA4",0.167,0.909,39,0.854475010331322,"Melanoma","CTLA4",0.954466766859455
"R vs NR","EMT3","ICB_Van_Allen__Melanoma__CTLA4",1.479,1.175,39,0.208188043249512,"Melanoma","CTLA4",0.740564468463821
"R vs NR","EMTstroma_Wang","ICB_Van_Allen__Melanoma__CTLA4",-0.784,1.106,39,0.478340097179452,"Melanoma","CTLA4",0.742812082020915
"R vs NR","Eosinophils_Bindea","ICB_Van_Allen__Melanoma__CTLA4",1.304,1.941,39,0.501679069574545,"Melanoma","CTLA4",0.742812082020915
"R vs NR","GPAGs","ICB_Van_Allen__Melanoma__CTLA4",-1.741,1.437,39,0.225707260262818,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Homologous_recombination","ICB_Van_Allen__Melanoma__CTLA4",-1.957,1.383,39,0.157015752122654,"Melanoma","CTLA4",0.740564468463821
"R vs NR","ICB-resistance_Peng","ICB_Van_Allen__Melanoma__CTLA4",-0.073,1.051,39,0.944524517741435,"Melanoma","CTLA4",0.956423055550868
"R vs NR","iDC_Bindea","ICB_Van_Allen__Melanoma__CTLA4",0.101,1.53,39,0.947314264545622,"Melanoma","CTLA4",0.956423055550868
"R vs NR","IFN_Ayers","ICB_Van_Allen__Melanoma__CTLA4",-0.667,0.524,39,0.203343361884605,"Melanoma","CTLA4",0.740564468463821
"R vs NR","ImmuneCells_Xiong","ICB_Van_Allen__Melanoma__CTLA4",-0.92,3.038,39,0.762008756980575,"Melanoma","CTLA4",0.898999095314162
"R vs NR","ImmuneScore_Roh","ICB_Van_Allen__Melanoma__CTLA4",-0.687,0.855,39,0.421640544175576,"Melanoma","CTLA4",0.740564468463821
"R vs NR","ImmunoScore_Hao","ICB_Van_Allen__Melanoma__CTLA4",-1.012,1.011,39,0.316538220351204,"Melanoma","CTLA4",0.740564468463821
"R vs NR","IMPRES_Auslander","ICB_Van_Allen__Melanoma__CTLA4",2.526,3.026,39,0.403867048115692,"Melanoma","CTLA4",0.740564468463821
"R vs NR","IMS_Cui","ICB_Van_Allen__Melanoma__CTLA4",-0.154,0.975,39,0.874801698911636,"Melanoma","CTLA4",0.956423055550868
"R vs NR","Inflammatory_Thompson","ICB_Van_Allen__Melanoma__CTLA4",-0.732,0.742,39,0.323751258987869,"Melanoma","CTLA4",0.740564468463821
"R vs NR","IPRES_Hugo","ICB_Van_Allen__Melanoma__CTLA4",0.296,2.045,39,0.884818796547412,"Melanoma","CTLA4",0.956423055550868
"R vs NR","IPS_Charoentong","ICB_Van_Allen__Melanoma__CTLA4",0.341,0.438,39,0.436820506950911,"Melanoma","CTLA4",0.740564468463821
"R vs NR","IPSOV_Shen","ICB_Van_Allen__Melanoma__CTLA4",-1.9,3.036,39,0.531362360072585,"Melanoma","CTLA4",0.753960105508397
"R vs NR","IRG_Ayers","ICB_Van_Allen__Melanoma__CTLA4",-0.852,0.595,39,0.152300788802962,"Melanoma","CTLA4",0.740564468463821
"R vs NR","IRG_Yang","ICB_Van_Allen__Melanoma__CTLA4",-2.86,1.683,39,0.089301655081769,"Melanoma","CTLA4",0.740564468463821
"R vs NR","KDM5A_Wang","ICB_Van_Allen__Melanoma__CTLA4",1.558,1.082,39,0.149937351579391,"Melanoma","CTLA4",0.740564468463821
"R vs NR","M1_Hwang","ICB_Van_Allen__Melanoma__CTLA4",-0.186,1.649,39,0.910100669642511,"Melanoma","CTLA4",0.956423055550868
"R vs NR","Macrophage_Danaher","ICB_Van_Allen__Melanoma__CTLA4",-0.933,0.825,39,0.257896012914074,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Macrophages_Bindea","ICB_Van_Allen__Melanoma__CTLA4",0.406,1.288,39,0.752841221567193,"Melanoma","CTLA4",0.898276457551764
"R vs NR","Macrophages_Rooney","ICB_Van_Allen__Melanoma__CTLA4",-1.428,1.131,39,0.206526209708278,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Mast-cells_Bindea","ICB_Van_Allen__Melanoma__CTLA4",-0.12,1.179,39,0.919265524804073,"Melanoma","CTLA4",0.956423055550868
"R vs NR","MDSC_Peng","ICB_Van_Allen__Melanoma__CTLA4",0.918,1.392,39,0.509356856242913,"Melanoma","CTLA4",0.742812082020915
"R vs NR","MHC-I_Liu","ICB_Van_Allen__Melanoma__CTLA4",-1.531,1.29,39,0.235223400841691,"Melanoma","CTLA4",0.740564468463821
"R vs NR","MHC-I_Rooney","ICB_Van_Allen__Melanoma__CTLA4",-1.272,0.755,39,0.091962999076985,"Melanoma","CTLA4",0.740564468463821
"R vs NR","MHC-II_Liu","ICB_Van_Allen__Melanoma__CTLA4",-0.395,1.418,39,0.780576481592533,"Melanoma","CTLA4",0.900665171068307
"R vs NR","Myeloid-DC_Helmink","ICB_Van_Allen__Melanoma__CTLA4",-0.447,0.697,39,0.521134742848337,"Melanoma","CTLA4",0.749577369850348
"R vs NR","Neutrophils_Bindea","ICB_Van_Allen__Melanoma__CTLA4",0.241,1.222,39,0.843766615108863,"Melanoma","CTLA4",0.954466766859455
"R vs NR","Neutrophils_Rooney","ICB_Van_Allen__Melanoma__CTLA4",0.163,1.026,39,0.873941341666251,"Melanoma","CTLA4",0.956423055550868
"R vs NR","NK-CD56-cells_Danaher","ICB_Van_Allen__Melanoma__CTLA4",-0.051,0.682,39,0.939947437421718,"Melanoma","CTLA4",0.956423055550868
"R vs NR","NK-cells_Danaher","ICB_Van_Allen__Melanoma__CTLA4",0.423,0.688,39,0.53895270554742,"Melanoma","CTLA4",0.754265403332229
"R vs NR","NK-cells_Rooney","ICB_Van_Allen__Melanoma__CTLA4",-0.551,0.687,39,0.42209126071928,"Melanoma","CTLA4",0.740564468463821
"R vs NR","NonResponse_Chen","ICB_Van_Allen__Melanoma__CTLA4",-1.489,1.064,39,0.161899336148846,"Melanoma","CTLA4",0.740564468463821
"R vs NR","Nucleotide-excision-repair","ICB_Van_Allen__Melanoma__CTLA4",-1.615,1.541,39,0.294628097491369,"Melanoma","CTLA4",0.740564468463821
"R vs NR","PassON_Du","ICB_Van_Allen__Melanoma__CTLA4",-1.173,1.978,39,0.553127962443635,"Melanoma","CTLA4",0.754265403332229
"R vs NR","PDL1_Nishino","ICB_Van_Allen__Melanoma__CTLA4",-0.198,0.69,39,0.77447161541191,"Melanoma","CTLA4",0.900665171068307
"R vs NR","peri-Tcell_Hwang","ICB_Van_Allen__Melanoma__CTLA4",-1.178,1.515,39,0.436880736810453,"Melanoma","CTLA4",0.740564468463821
"R vs NR","PPAGs","ICB_Van_Allen__Melanoma__CTLA4",-0.556,1.448,39,0.701188824688138,"Melanoma","CTLA4",0.876486030860173
